Ride_ID,Trip_Distance_km,Est_Duration_min,Time_of_Day,Traffic_Level,Weather_Condition,Demand_Level,Vehicle_Type,Pickup_Location_Type,Dropoff_Location_Type,Is_Holiday,Passenger_Count,Booking_Lead_Time_min,Route_Complexity_Score,Nearby_Major_Event,Toll_Fees,Surge_Multiplier,Fuel_Price_Index,Final_Ride_Price
RIDE_001525,5.92,28.5,10:36,High,Rain,Low,Premium,Airport,Suburb,False,1,11,5,False,2.67,1.17,1.1,48.65
RIDE_001526,7.1,28.9,22:18,Medium,Clear,Low,SUV,City_Center,Airport,False,2,12,9,False,0.0,1.0,0.986,31.65
RIDE_001527,12.48,67.9,22:47,High,Clear,Low,Premium,City_Center,Airport,False,1,6,8,False,2.29,1.0,0.956,59.23
RIDE_001528,2.5,8.9,04:04,Low,Clear,Low,Premium,Suburb,Transport_Hub,False,1,2,5,False,0.0,1.0,1.126,17.12
RIDE_001529,2.62,7.2,12:37,Low,Clear,High,SUV,City_Center,Suburb,True,1,6,9,False,0.0,1.74,1.158,29.28
RIDE_001530,7.34,29.0,01:37,Medium,Clear,Low,Economy,Airport,City_Center,False,2,14,8,False,7.64,1.0,1.063,44.27
RIDE_001531,4.85,25.5,15:39,High,Snow,High,Premium,Suburb,Transport_Hub,False,3,3,4,False,2.53,2.88,1.196,101.8
RIDE_001532,10.24,45.7,15:14,Medium,Clear,High,Economy,City_Center,Transport_Hub,False,2,20,8,True,5.32,2.44,1.136,130.36
RIDE_001533,2.92,14.5,09:51,High,Rain,Normal,Economy,City_Center,Suburb,False,1,10,7,False,0.0,1.53,1.225,28.36
RIDE_001534,10.38,49.2,23:14,High,Clear,Low,Economy,City_Center,City_Center,False,3,29,7,False,3.32,1.0,1.024,48.12
RIDE_001535,4.51,23.8,18:53,High,Rain,High,Economy,Airport,Airport,True,1,18,3,False,6.99,2.34,1.123,89.75
RIDE_001536,3.55,17.0,18:14,High,Snow,Normal,Economy,City_Center,Airport,False,2,26,6,False,2.03,1.28,0.999,24.75
RIDE_001537,3.26,14.5,02:20,Medium,Clear,Low,Economy,Airport,Transport_Hub,False,1,0,7,False,6.91,1.0,0.979,26.97
RIDE_001538,4.26,23.1,08:25,High,Clear,Normal,Premium,Airport,City_Center,False,2,9,8,False,6.95,1.5,1.119,61.92
RIDE_001539,5.2,28.8,07:58,High,Rain,High,SUV,City_Center,City_Center,False,1,11,9,False,0.0,1.81,0.866,45.77
RIDE_001540,4.54,25.2,02:32,High,Rain,Low,Economy,Suburb,City_Center,False,2,31,8,False,0.0,1.27,1.195,34.77
RIDE_001541,4.07,18.1,13:29,Medium,Clear,High,Economy,Airport,Suburb,True,3,1,5,False,4.47,1.72,1.158,56.02
RIDE_001542,3.7,15.0,06:53,Medium,Clear,Normal,Economy,Suburb,Airport,False,4,13,5,False,0.0,1.35,1.034,23.1
RIDE_001543,12.31,60.4,20:28,High,Clear,Normal,Premium,Airport,City_Center,False,1,1,9,False,5.52,1.29,1.22,104.16
RIDE_001544,5.04,26.5,09:10,High,Clear,High,SUV,City_Center,Airport,False,1,9,10,False,0.0,2.23,0.965,59.85
RIDE_001545,7.5,40.7,04:31,High,Clear,High,Economy,Suburb,Suburb,True,4,38,1,True,0.0,2.92,0.901,92.35
RIDE_001546,6.69,19.0,05:37,Low,Clear,Normal,Economy,City_Center,Suburb,False,2,0,7,False,0.0,1.39,1.092,34.96
RIDE_001547,2.96,12.9,10:38,Medium,Clear,Low,Economy,City_Center,Airport,False,2,8,6,False,0.0,1.0,0.927,13.34
RIDE_001548,4.2,12.8,22:06,Low,Clear,Low,Accessible,Transport_Hub,Transport_Hub,False,2,41,5,False,0.0,1.0,0.964,16.1
RIDE_001549,7.38,28.6,12:39,Medium,Clear,Low,Economy,Suburb,Transport_Hub,False,1,15,7,False,0.0,1.0,1.208,34.87
RIDE_001550,5.24,31.3,19:38,High,Clear,Normal,Premium,City_Center,City_Center,False,3,7,9,False,0.0,1.06,1.083,35.02
RIDE_001551,5.11,28.9,17:57,High,Rain,High,Economy,Suburb,Suburb,False,1,9,2,False,1.67,2.96,0.879,70.99
RIDE_001552,4.1,18.3,05:11,Medium,Clear,Normal,Premium,Transport_Hub,Airport,False,1,6,6,False,2.47,1.15,1.082,30.82
RIDE_001553,9.61,38.3,21:31,Medium,Clear,Normal,Economy,Airport,City_Center,False,2,9,9,False,4.53,1.12,1.097,57.25
RIDE_001554,8.51,46.6,09:21,High,Snow,High,Premium,City_Center,City_Center,False,1,2,7,False,0.0,2.69,1.08,125.11
RIDE_001555,7.46,43.0,21:51,High,Snow,Normal,Economy,Suburb,Suburb,False,1,15,2,False,0.0,1.72,0.923,57.45
RIDE_001556,12.52,50.2,12:30,Medium,Snow,High,Premium,Transport_Hub,Transport_Hub,False,2,28,7,False,7.43,2.03,0.991,117.3
RIDE_001557,3.41,15.4,15:23,High,Rain,Normal,Premium,City_Center,Airport,False,1,3,6,False,0.0,1.47,0.964,28.08
RIDE_001558,5.01,16.1,02:39,Low,Clear,Low,Premium,City_Center,Suburb,False,3,9,9,False,0.0,1.0,1.179,26.6
RIDE_001559,5.09,21.7,05:43,Medium,Clear,High,Economy,Suburb,City_Center,False,2,31,9,True,0.0,2.95,1.061,68.81
RIDE_001560,11.12,61.4,16:23,High,Snow,Normal,Economy,City_Center,City_Center,False,1,17,7,False,3.33,1.34,1.064,77.29
RIDE_001561,6.91,37.0,07:00,High,Clear,High,Premium,City_Center,City_Center,True,3,5,8,False,0.0,1.77,1.224,77.7
RIDE_001562,10.95,53.9,09:55,High,Rain,High,Premium,City_Center,City_Center,False,1,6,8,False,4.05,2.95,0.923,148.19
RIDE_001563,11.53,52.8,19:43,High,Clear,Normal,Economy,City_Center,Transport_Hub,False,1,1,6,False,5.53,1.48,0.973,75.93
RIDE_001564,2.41,11.2,18:01,High,Clear,High,Premium,City_Center,Transport_Hub,False,1,0,7,False,0.0,2.46,1.187,47.35
RIDE_001565,5.11,22.9,16:55,Medium,Clear,High,Economy,Suburb,Transport_Hub,False,3,5,2,False,0.0,1.84,1.109,46.15
RIDE_001566,9.39,32.2,23:01,Low,Clear,Low,Premium,Suburb,City_Center,False,2,12,6,False,0.0,1.0,0.854,31.76
RIDE_001567,7.65,27.6,12:20,Medium,Rain,Normal,Economy,Transport_Hub,Transport_Hub,False,3,24,7,True,0.0,2.06,0.957,56.73
RIDE_001568,5.11,14.3,00:13,Low,Clear,Low,Economy,Suburb,Transport_Hub,False,2,6,4,False,0.0,1.0,1.159,21.23
RIDE_001569,9.67,29.0,02:51,Low,Clear,Normal,Accessible,Transport_Hub,Transport_Hub,True,3,27,1,False,0.0,1.3,1.249,53.59
RIDE_001570,5.43,19.0,02:22,Low,Clear,Normal,Economy,Suburb,Suburb,False,1,53,7,False,1.86,1.1,1.011,25.58
RIDE_001571,8.25,41.5,22:05,High,Rain,Normal,Economy,Airport,City_Center,False,2,1,7,False,2.62,1.42,0.961,60.38
RIDE_001572,9.91,55.1,19:01,High,Clear,Normal,Premium,Suburb,Transport_Hub,False,1,3,5,True,0.0,1.93,0.857,81.73
RIDE_001573,10.11,45.6,18:57,High,Clear,High,Premium,Suburb,Airport,False,2,20,5,False,3.39,2.14,1.066,110.31
RIDE_001574,7.37,35.2,00:43,High,Snow,Normal,Economy,Suburb,City_Center,False,3,6,6,True,0.0,2.2,1.243,87.93
RIDE_001575,3.4,13.0,12:14,Medium,Clear,Normal,Economy,City_Center,Airport,False,1,3,7,False,2.81,1.39,0.863,21.48
RIDE_001576,12.29,61.1,17:52,High,Clear,Normal,Economy,City_Center,City_Center,False,1,5,8,False,2.79,1.23,1.227,83.42
RIDE_001577,7.84,43.8,02:28,High,Rain,Normal,Economy,Airport,Airport,False,1,0,2,False,6.71,1.86,1.001,90.99
RIDE_001578,11.38,65.4,08:55,High,Rain,High,Economy,Transport_Hub,City_Center,False,2,1,10,False,3.75,2.73,0.989,153.95
RIDE_001579,9.85,53.0,20:07,High,Rain,Normal,Economy,Suburb,Airport,False,2,11,3,False,0.0,1.42,0.982,62.44
RIDE_001580,3.62,20.2,03:35,High,Snow,Low,Economy,City_Center,Transport_Hub,False,2,16,7,False,3.77,1.18,1.012,27.23
RIDE_001581,9.32,45.0,07:12,High,Snow,High,Economy,Transport_Hub,Suburb,False,1,1,1,False,3.28,2.73,1.084,128.02
RIDE_001582,7.04,26.2,12:35,Medium,Clear,Normal,Economy,City_Center,Suburb,False,2,37,9,False,0.0,1.37,0.94,34.98
RIDE_001583,5.64,27.7,20:41,High,Rain,Normal,Economy,City_Center,Airport,False,1,2,8,False,0.0,1.59,1.221,50.11
RIDE_001584,3.54,15.9,14:13,Medium,Clear,Normal,SUV,Suburb,City_Center,False,1,1,10,False,1.15,1.49,1.153,36.78
RIDE_001585,4.54,18.4,11:38,Medium,Clear,High,Economy,City_Center,City_Center,False,2,8,9,True,0.0,2.57,0.909,45.58
RIDE_001586,2.22,6.1,03:52,Low,Clear,Low,Premium,City_Center,Airport,False,4,5,6,False,2.85,1.0,1.177,19.1
RIDE_001587,10.58,33.0,20:29,Low,Clear,Normal,Economy,City_Center,Suburb,False,1,3,10,False,5.45,1.32,1.036,56.51
RIDE_001588,3.0,12.1,16:47,Medium,Clear,Normal,Economy,Airport,Airport,False,3,3,2,False,2.56,1.43,1.235,38.16
RIDE_001589,10.43,33.3,02:54,Low,Clear,Normal,SUV,City_Center,Transport_Hub,False,1,1,7,False,4.5,1.27,1.042,57.96
RIDE_001590,5.33,22.8,14:35,Medium,Fog,Normal,Premium,City_Center,City_Center,False,1,2,10,False,2.15,1.41,1.113,44.8
RIDE_001591,11.87,45.8,16:59,Medium,Clear,Normal,Premium,Airport,Transport_Hub,True,2,11,7,False,2.7,1.47,0.927,75.5
RIDE_001592,15.28,46.3,16:23,Low,Clear,Normal,SUV,City_Center,Suburb,False,1,3,9,False,6.15,1.33,1.116,87.9
RIDE_001593,19.28,55.1,11:13,Low,Clear,Normal,Economy,Suburb,Airport,False,2,23,7,False,4.2,1.28,1.124,92.32
RIDE_001594,6.62,38.0,18:23,High,Fog,High,Economy,Airport,Transport_Hub,False,4,35,3,False,4.76,2.45,0.996,102.95
RIDE_001595,4.39,18.2,03:33,Medium,Clear,Low,Accessible,Transport_Hub,City_Center,False,1,24,8,False,0.0,1.0,0.991,19.51
RIDE_001596,9.27,38.3,03:58,Medium,Rain,Low,Economy,Suburb,Suburb,False,1,10,7,False,0.0,1.23,1.008,45.32
RIDE_001597,9.0,54.0,07:41,High,Clear,High,Economy,City_Center,Suburb,True,1,2,10,False,0.0,2.29,0.983,99.05
RIDE_001598,4.68,27.5,18:49,High,Clear,High,Economy,City_Center,Airport,False,2,20,9,False,3.62,1.88,1.232,64.6
RIDE_001599,4.06,17.9,22:27,Medium,Clear,Low,Premium,Transport_Hub,Suburb,False,1,43,2,False,1.66,1.0,0.893,21.16
RIDE_001600,8.85,28.4,12:05,Low,Clear,High,Economy,City_Center,Transport_Hub,False,5,18,9,True,0.0,2.42,1.03,77.21
RIDE_001601,2.63,12.9,10:17,High,Rain,Low,Premium,Airport,City_Center,False,1,3,9,False,6.6,1.27,1.187,43.71
RIDE_001602,4.78,26.1,08:57,High,Clear,High,Economy,Suburb,Transport_Hub,True,2,13,5,False,0.0,2.08,1.096,54.07
RIDE_001603,13.64,50.1,15:41,Medium,Snow,High,Premium,Transport_Hub,Airport,True,1,5,1,False,4.37,3.0,1.2,204.77
RIDE_001604,12.36,52.2,13:57,Medium,Clear,Normal,Economy,City_Center,Airport,False,1,24,6,True,7.47,1.82,1.026,103.84
RIDE_001605,13.83,37.7,12:40,Low,Clear,Normal,Premium,Suburb,Airport,False,1,11,5,False,7.21,1.09,0.923,54.13
RIDE_001606,10.68,31.4,23:06,Low,Clear,Normal,Economy,Airport,Airport,False,1,27,6,False,6.51,1.25,0.992,57.95
RIDE_001607,8.72,36.2,10:33,Medium,Clear,Normal,Economy,Suburb,Airport,False,1,40,4,False,1.33,1.09,0.921,36.15
RIDE_001608,11.46,63.6,14:40,High,Snow,Low,Economy,Suburb,City_Center,False,1,23,10,False,2.15,1.26,1.1,75.73
RIDE_001609,17.51,95.8,14:43,High,Snow,Low,Premium,Suburb,Suburb,False,2,25,7,False,2.42,1.28,0.898,96.08
RIDE_001610,2.38,12.1,20:25,High,Clear,Normal,Economy,City_Center,Transport_Hub,False,2,49,10,False,2.66,1.13,1.175,20.95
RIDE_001611,9.38,42.9,02:06,High,Snow,Normal,Accessible,Airport,Airport,False,2,6,3,False,6.08,1.62,1.179,96.64
RIDE_001612,5.92,27.1,03:56,High,Snow,Normal,Economy,City_Center,City_Center,False,1,8,6,False,2.0,1.55,1.068,46.24
RIDE_001613,4.23,17.7,20:02,Medium,Clear,Normal,Economy,Transport_Hub,City_Center,True,2,0,10,False,0.0,1.38,0.998,25.75
RIDE_001614,2.6,13.4,18:44,High,Clear,High,Premium,Suburb,Transport_Hub,False,1,7,4,False,0.0,2.34,1.154,47.53
RIDE_001615,8.26,32.4,22:37,Medium,Clear,Low,Economy,City_Center,Transport_Hub,False,2,11,8,False,2.0,1.0,1.231,41.96
RIDE_001616,10.23,39.8,14:22,Medium,Clear,Normal,Accessible,Suburb,Suburb,False,2,3,3,False,6.92,1.34,1.069,66.13
RIDE_001617,5.6,28.8,08:06,High,Rain,Normal,Economy,City_Center,Airport,False,2,6,10,False,1.97,1.71,0.858,41.48
RIDE_001618,8.57,30.1,04:23,Low,Clear,Low,Accessible,Transport_Hub,Suburb,False,3,8,3,False,2.16,1.0,1.16,39.52
RIDE_001619,5.83,22.6,14:39,Medium,Clear,Normal,Economy,City_Center,Airport,False,3,7,8,False,1.95,1.15,1.221,35.8
RIDE_001620,6.06,24.9,10:11,Medium,Clear,Normal,SUV,Suburb,City_Center,False,2,6,7,False,3.41,1.11,0.864,30.64
RIDE_001621,3.98,18.6,03:06,High,Clear,Normal,Economy,Airport,Transport_Hub,False,2,16,7,False,5.06,1.11,1.182,37.83
RIDE_001622,4.03,17.0,12:15,Medium,Clear,Normal,SUV,City_Center,Transport_Hub,False,1,1,8,False,0.0,1.38,1.018,30.27
RIDE_001623,3.0,14.6,16:59,High,Rain,High,Economy,City_Center,Transport_Hub,True,2,3,6,False,0.0,2.52,1.166,44.96
RIDE_001624,6.17,28.2,09:20,High,Rain,Normal,Economy,City_Center,Airport,False,2,2,9,True,3.67,2.19,1.019,68.12
RIDE_001625,5.05,28.8,18:40,High,Clear,Normal,Premium,Transport_Hub,Airport,False,3,1,2,False,0.0,1.4,0.969,39.31
RIDE_001626,12.8,47.5,10:51,Medium,Clear,Normal,Premium,City_Center,Airport,False,2,6,8,True,5.27,1.56,1.225,105.53
RIDE_001627,6.22,27.0,06:15,Medium,Rain,Normal,SUV,Suburb,Transport_Hub,False,1,0,5,True,0.0,1.85,1.071,59.1
RIDE_001628,8.83,36.3,00:00,Medium,Clear,Low,Economy,Suburb,Transport_Hub,False,1,6,7,False,0.0,1.0,1.098,38.31
RIDE_001629,3.13,18.7,19:57,High,Rain,High,Economy,Airport,Airport,False,1,7,2,False,4.65,2.29,1.226,76.35
RIDE_001630,5.39,22.7,13:46,Medium,Clear,Normal,Premium,City_Center,Transport_Hub,False,1,16,8,False,3.22,1.22,1.03,37.26
RIDE_001631,10.93,36.8,15:52,Low,Clear,Low,SUV,City_Center,Airport,False,1,1,8,False,5.87,1.0,1.194,56.91
RIDE_001632,11.52,38.5,04:05,Low,Clear,High,Economy,Transport_Hub,Airport,False,2,17,6,True,4.73,2.08,1.055,98.22
RIDE_001633,10.19,60.8,17:22,High,Fog,Normal,Economy,City_Center,City_Center,False,1,5,7,True,4.1,1.88,1.079,108.09
RIDE_001634,9.69,56.8,18:28,High,Rain,High,Economy,City_Center,Airport,False,2,2,7,False,1.06,2.11,0.853,85.48
RIDE_001635,4.64,12.6,20:06,Low,Clear,Normal,Economy,Airport,Suburb,False,2,21,7,False,6.7,1.01,1.158,33.29
RIDE_001636,7.11,24.3,06:47,Low,Clear,Normal,Premium,City_Center,Suburb,False,1,9,7,False,1.96,1.34,0.909,38.7
RIDE_001637,4.43,13.9,03:49,Low,Clear,Low,SUV,Suburb,City_Center,False,1,0,9,False,0.0,1.0,0.911,18.76
RIDE_001638,3.17,9.5,04:03,Low,Clear,Low,Economy,City_Center,Suburb,False,1,24,6,False,0.0,1.0,0.903,11.74
RIDE_001639,6.35,31.7,07:24,High,Clear,High,Premium,City_Center,Transport_Hub,False,2,21,8,False,0.0,2.08,1.114,75.02
RIDE_001640,7.91,36.1,19:26,High,Snow,High,Premium,City_Center,Suburb,False,1,15,8,False,0.0,2.77,0.951,97.24
RIDE_001641,8.86,51.3,14:52,High,Rain,High,SUV,Suburb,Suburb,False,1,13,3,False,0.0,2.82,1.181,153.0
RIDE_001642,7.37,27.3,15:32,Medium,Fog,High,Economy,City_Center,Suburb,True,4,8,6,False,0.0,2.42,1.227,83.75
RIDE_001643,4.44,14.4,04:56,Low,Fog,Normal,Economy,Airport,Airport,False,2,38,6,False,2.51,1.17,1.19,34.63
RIDE_001644,4.65,24.2,02:29,High,Rain,Low,Premium,City_Center,City_Center,False,2,11,7,False,3.01,1.17,0.958,32.6
RIDE_001645,7.84,45.5,07:52,High,Clear,High,SUV,Suburb,Transport_Hub,False,1,8,3,False,0.0,2.15,1.159,103.44
RIDE_001646,8.25,31.1,14:38,Medium,Clear,Normal,SUV,City_Center,Suburb,False,2,1,10,False,0.0,1.28,0.852,38.09
RIDE_001647,18.36,68.3,03:48,Medium,Snow,Low,Economy,Suburb,Transport_Hub,False,3,25,1,False,2.59,1.26,1.1,93.94
RIDE_001648,6.63,39.8,05:49,High,Rain,High,Economy,City_Center,Airport,False,1,4,7,True,0.0,3.0,0.902,90.23
RIDE_001649,9.39,36.3,16:42,Medium,Clear,Normal,SUV,Suburb,City_Center,False,1,10,10,False,0.0,1.45,0.975,55.47
RIDE_001650,6.19,34.0,16:55,High,Rain,High,Premium,City_Center,City_Center,False,1,2,7,True,0.0,2.73,1.093,99.32
RIDE_001651,2.38,13.0,07:34,High,Clear,High,Economy,Transport_Hub,Transport_Hub,False,2,10,1,False,0.0,2.35,1.21,38.59
RIDE_001652,3.38,15.3,07:23,High,Snow,Normal,SUV,Suburb,Airport,False,2,11,5,False,0.0,1.29,1.08,27.47
RIDE_001653,5.15,15.9,05:15,Low,Clear,Low,Economy,Suburb,Suburb,False,2,14,5,False,0.0,1.0,0.938,17.99
RIDE_001654,7.67,38.9,20:17,High,Clear,Normal,Economy,City_Center,Airport,False,1,21,8,False,0.0,1.33,1.145,52.47
RIDE_001655,6.65,19.9,22:10,Low,Clear,Low,SUV,Suburb,Transport_Hub,False,1,5,5,False,0.0,1.0,0.947,25.5
RIDE_001656,6.07,30.2,18:22,High,Rain,High,Economy,City_Center,Suburb,True,1,11,7,False,0.0,2.81,1.009,78.55
RIDE_001657,7.02,24.4,02:54,Low,Clear,Normal,Premium,Suburb,Suburb,False,1,34,4,False,0.0,1.17,0.916,31.86
RIDE_001658,9.67,49.6,17:50,High,Rain,Normal,SUV,City_Center,Transport_Hub,False,1,2,10,False,2.01,1.51,0.892,65.08
RIDE_001659,9.17,37.6,03:05,Medium,Clear,Normal,Accessible,Suburb,Suburb,False,3,30,7,False,0.0,1.25,0.914,41.76
RIDE_001660,6.22,18.9,22:07,Low,Fog,Low,Premium,Suburb,City_Center,False,1,13,7,False,0.0,1.0,1.181,30.45
RIDE_001661,10.36,30.1,10:45,Low,Clear,Normal,Economy,City_Center,Transport_Hub,False,3,14,6,False,2.78,1.14,1.061,44.6
RIDE_001662,10.61,52.1,09:36,High,Clear,Normal,SUV,City_Center,Transport_Hub,False,1,10,8,False,7.31,1.2,1.184,79.96
RIDE_001663,4.49,21.0,10:39,High,Rain,Normal,Economy,Airport,Suburb,False,2,7,6,False,6.86,1.49,1.214,58.96
RIDE_001664,8.41,35.0,22:28,Medium,Clear,Normal,Economy,City_Center,Airport,False,3,8,9,False,0.0,1.2,1.222,49.29
RIDE_001665,3.21,9.8,14:58,Low,Clear,Normal,SUV,Suburb,Transport_Hub,False,2,83,4,False,0.0,1.48,1.071,26.49
RIDE_001666,4.59,26.7,18:54,High,Rain,Normal,SUV,Airport,Airport,False,1,13,5,False,2.46,1.69,1.136,66.61
RIDE_001667,5.55,25.2,05:17,High,Clear,High,Economy,Suburb,Airport,True,2,14,1,False,0.0,2.32,0.878,49.75
RIDE_001668,8.96,31.2,06:53,Low,Clear,High,Economy,City_Center,Suburb,True,1,9,7,False,0.0,2.14,0.915,63.72
RIDE_001669,2.74,16.4,04:31,High,Snow,Low,Premium,Transport_Hub,Suburb,False,1,14,4,False,0.0,1.12,0.914,19.77
RIDE_001670,8.61,40.3,21:34,High,Clear,Normal,Economy,City_Center,City_Center,False,4,1,9,False,0.0,1.01,1.127,41.62
RIDE_001671,4.62,18.7,22:59,Medium,Clear,Low,SUV,Transport_Hub,City_Center,False,1,16,6,False,0.0,1.0,1.199,27.91
RIDE_001672,3.13,11.9,20:34,Medium,Clear,Low,Economy,City_Center,Suburb,False,1,13,10,False,0.0,1.0,0.998,14.12
RIDE_001673,10.67,58.0,07:43,High,Clear,Normal,SUV,Transport_Hub,Transport_Hub,True,3,25,3,False,6.94,1.06,0.868,54.23
RIDE_001674,5.81,32.6,17:57,High,Clear,Normal,Economy,City_Center,Transport_Hub,False,1,8,6,False,3.56,1.26,0.899,36.33
RIDE_001675,7.66,36.7,18:15,High,Rain,Normal,SUV,Suburb,City_Center,False,2,4,10,True,0.0,1.8,1.033,68.5
RIDE_001676,5.46,29.6,18:39,High,Clear,High,Economy,City_Center,Transport_Hub,False,2,12,9,True,0.0,2.06,1.028,56.1
RIDE_001677,3.4,11.5,06:46,Low,Clear,High,Economy,Suburb,Airport,False,3,11,5,False,2.05,1.93,1.212,38.36
RIDE_001678,10.07,42.2,16:29,Medium,Rain,Normal,SUV,City_Center,City_Center,False,1,15,6,True,2.6,1.92,1.156,101.67
RIDE_001679,7.42,41.3,03:22,High,Clear,High,SUV,Airport,Airport,True,1,10,2,False,2.31,1.77,0.858,70.0
RIDE_001680,9.74,56.9,09:09,High,Snow,Normal,Economy,City_Center,Suburb,False,2,3,7,False,0.0,1.62,1.222,92.17
RIDE_001681,5.22,23.9,17:32,High,Clear,Normal,Accessible,City_Center,Transport_Hub,False,3,10,8,False,0.0,1.3,0.863,26.68
RIDE_001682,1.94,7.5,22:52,Medium,Rain,Low,Premium,City_Center,Transport_Hub,False,3,10,9,False,0.0,1.28,1.209,21.14
RIDE_001683,11.38,43.2,00:10,Medium,Rain,Normal,Economy,Suburb,Suburb,False,1,11,6,False,5.74,1.27,0.864,52.57
RIDE_001684,5.21,18.4,04:29,Low,Clear,Low,Premium,Transport_Hub,City_Center,False,2,22,10,False,0.0,1.0,1.229,29.51
RIDE_001685,6.04,25.2,15:23,Medium,Rain,Normal,Accessible,City_Center,Transport_Hub,False,3,12,9,False,0.0,1.52,1.125,43.88
RIDE_001686,8.14,42.5,15:00,High,Rain,Normal,Accessible,City_Center,City_Center,False,1,9,10,False,0.0,1.49,1.074,59.95
RIDE_001687,9.31,48.5,21:33,High,Snow,Low,Premium,City_Center,City_Center,False,2,4,6,False,0.0,1.16,0.887,46.52
RIDE_001688,10.71,44.8,21:17,Medium,Fog,High,SUV,Transport_Hub,City_Center,False,3,27,8,False,7.53,2.16,0.853,97.64
RIDE_001689,8.21,46.4,08:25,High,Clear,High,SUV,Airport,Transport_Hub,False,2,45,1,False,6.9,1.57,1.146,97.9
RIDE_001690,2.95,14.7,20:09,High,Rain,Low,Premium,City_Center,Airport,False,1,36,6,False,3.69,1.16,1.099,28.64
RIDE_001691,4.46,25.3,07:26,High,Clear,High,Economy,Suburb,City_Center,False,1,5,6,False,0.0,2.08,0.915,43.47
RIDE_001692,6.36,29.6,07:17,High,Clear,Normal,Economy,Transport_Hub,Suburb,False,1,11,1,False,0.0,1.14,0.887,28.15
RIDE_001693,3.95,15.8,15:22,Medium,Rain,High,Premium,City_Center,Transport_Hub,False,3,8,8,False,0.0,2.84,1.218,72.04
RIDE_001694,18.54,93.2,19:57,High,Clear,Normal,Economy,City_Center,Transport_Hub,False,2,14,9,False,3.27,1.26,0.989,101.16
RIDE_001695,8.78,29.3,23:41,Low,Clear,Low,Premium,City_Center,Suburb,False,1,10,7,False,0.0,1.0,1.05,36.56
RIDE_001696,6.54,33.8,09:50,High,Clear,High,Premium,City_Center,Airport,False,2,16,7,False,2.13,1.84,0.964,63.57
RIDE_001697,5.84,16.0,01:07,Low,Clear,Low,Premium,Airport,Transport_Hub,False,1,24,1,False,5.12,1.0,1.212,41.06
RIDE_001698,12.24,35.7,03:58,Low,Clear,High,SUV,City_Center,Suburb,True,1,25,9,False,7.64,2.47,1.222,153.48
RIDE_001699,13.65,64.6,07:26,High,Rain,Normal,Economy,City_Center,Transport_Hub,False,2,29,8,False,3.88,1.59,1.166,111.52
RIDE_001700,5.95,32.7,23:20,High,Clear,Normal,Economy,Airport,Transport_Hub,False,2,9,3,False,5.96,1.16,0.858,39.55
RIDE_001701,7.57,40.0,08:49,High,Clear,Normal,Economy,Suburb,City_Center,False,3,18,7,False,0.0,1.12,1.147,44.78
RIDE_001702,3.13,14.3,05:16,High,Rain,Low,Economy,Suburb,City_Center,False,1,3,7,False,0.0,1.16,0.976,17.37
RIDE_001703,5.11,14.1,12:29,Low,Clear,Normal,Economy,Suburb,City_Center,False,1,2,10,False,0.0,1.44,0.923,24.21
RIDE_001704,3.04,16.6,04:43,High,Clear,Low,Accessible,Suburb,Suburb,False,1,5,5,False,3.12,1.0,1.149,22.96
RIDE_001705,3.53,20.9,19:31,High,Clear,High,Economy,Airport,Airport,True,2,29,2,False,7.87,1.66,1.074,57.26
RIDE_001706,2.65,8.7,12:47,Low,Fog,Low,Economy,City_Center,Transport_Hub,False,4,14,7,False,2.72,1.0,1.06,15.42
RIDE_001707,14.74,58.6,01:53,Medium,Rain,Low,Economy,City_Center,Suburb,False,3,16,8,False,7.39,1.27,0.969,76.67
RIDE_001708,9.43,36.0,23:17,Medium,Fog,Low,Premium,City_Center,Airport,False,1,6,9,False,0.0,1.0,0.858,33.59
RIDE_001709,3.79,16.2,01:07,Medium,Rain,Low,SUV,City_Center,Transport_Hub,False,2,0,7,False,0.0,1.21,0.907,22.81
RIDE_001710,2.56,11.9,00:20,High,Clear,Normal,Economy,Suburb,Suburb,False,1,59,2,False,0.0,1.25,0.881,14.64
RIDE_001711,8.21,34.8,20:17,Medium,Clear,Normal,Economy,City_Center,City_Center,False,2,2,10,True,3.13,1.54,1.233,69.01
RIDE_001712,7.41,37.1,06:54,High,Rain,High,SUV,City_Center,Suburb,False,1,16,10,False,0.0,2.43,1.23,109.59
RIDE_001713,7.57,33.1,15:03,Medium,Clear,Normal,Economy,City_Center,Airport,False,2,7,7,False,0.0,1.3,1.222,49.89
RIDE_001714,6.73,21.2,23:50,Low,Clear,Low,Economy,City_Center,Transport_Hub,False,2,11,8,False,1.24,1.0,0.938,23.86
RIDE_001715,3.36,11.1,06:07,Low,Clear,High,Premium,Suburb,Transport_Hub,True,1,3,7,False,0.0,1.83,0.888,28.58
RIDE_001716,10.99,55.9,11:25,High,Snow,Low,Premium,Suburb,Airport,False,2,8,2,False,2.13,1.27,1.184,80.54
RIDE_001717,12.15,35.0,21:29,Low,Clear,Normal,SUV,Transport_Hub,Airport,False,2,22,7,False,4.47,1.18,0.92,51.23
RIDE_001718,2.35,10.1,04:59,Medium,Clear,Normal,Premium,Transport_Hub,Transport_Hub,False,2,14,1,False,0.0,1.44,0.902,20.23
